DATE,OPEN,HIGH,LOW,CLOSE,NO. OF SHARES,NO. OF TRADES
26-04-2021,517.83,518.67,514.25,517.83,129795,2121
23-04-2021,523.97,523.97,509.64,512.24,161399,2750
22-04-2021,520.24,523.18,515.72,521.07,352160,1834
20-04-2021,517.64,527.21,516.21,520.38,161407,2450
19-04-2021,526.13,526.13,513.71,516.75,153351,2839
16-04-2021,530.05,534.27,528.38,530.59,911363,2796
15-04-2021,529.56,536.09,520.73,529.27,249748,3704
13-04-2021,513.86,528.48,513.66,526.13,160932,2703
12/4/2021,525.15,529.22,509.15,512.73,784864,20738
9/4/2021,526.62,539.23,526.62,535.3,329756,4925
8/4/2021,538.69,538.69,530.59,532.95,1436807,4878
7/4/2021,529.02,536.83,525.29,531.53,524169,7863
6/4/2021,518.47,527.65,515.08,522.3,308285,4567
5/4/2021,510.42,519.35,505.07,518.47,639200,12203
1/4/2021,510.18,514.25,504.78,511.31,450120,2675
31-03-2021,511.8,516.11,506.54,507.77,300104,2830
30-03-2021,517.29,518.18,506.89,511.8,233202,3455
26-03-2021,503.45,514.74,501.24,512.68,555512,10669
25-03-2021,515.33,515.33,490.15,498.64,451985,7316
24-03-2021,517.69,523.67,511.89,513.96,225871,3366
23-03-2021,521.02,522.59,512.63,519.45,337678,4026
22-03-2021,523.53,523.53,513.37,518.18,517801,11368
19-03-2021,517.98,524.65,516.21,520.48,510442,7037
18-03-2021,518.67,522.2,505.61,516.31,303979,4378
17-03-2021,520.24,521.27,509.44,513.22,389997,10968
16-03-2021,514.4,523.82,514.4,519.55,401389,4793
15-03-2021,516.51,518.03,507.18,513.12,288237,3866
12/3/2021,518.81,522.69,511.94,514.4,653429,14662
10/3/2021,513.76,520.48,506.69,516.21,449420,5766
9/3/2021,522.2,522.2,504.92,512.04,851829,23344
8/3/2021,526.96,526.96,515.13,516.02,429795,12095
5/3/2021,525.15,528.58,515.13,522.59,503928,7023
4/3/2021,530.94,535.89,527.99,529.51,982844,6072
3/3/2021,538.15,540.36,530.3,536.19,2007801,24247
2/3/2021,532.95,533.93,519.3,531.28,1775295,33489
1/3/2021,546.3,549.24,511.5,522.5,2474352,69436
26-02-2021,564.26,575.01,541.64,546.84,1386352,23640
25-02-2021,570.3,573.68,566.37,568.48,1218261,11316
24-02-2021,559.3,570.69,552.63,562.49,1596660,29769
23-02-2021,563.53,566.37,553.86,555.08,586763,14296
22-02-2021,570.3,574.13,557.73,560.19,333028,5878
19-02-2021,580.51,584.97,564.95,570.25,365359,14721
18-02-2021,585.02,586.98,574.32,578.15,793920,15143
17-02-2021,582.08,587.77,579.33,583.11,1008458,11856
16-02-2021,584.92,590.42,582.08,583.06,892706,18677
15-02-2021,583.06,591.89,579.13,582.86,1064606,15283
12/2/2021,586.98,586.98,573.93,575.75,1164531,17208
11/2/2021,582.18,592.58,577.76,587.38,616174,8749
10/2/2021,594.94,594.94,569.81,579.23,899130,11617
9/2/2021,586.98,596.31,584.04,587.77,1209640,21314
8/2/2021,575.21,592.33,574.08,586.35,1353800,21620
5/2/2021,593.81,594.25,565.68,570.54,1183057,17477
4/2/2021,606.91,611.52,584.97,589.29,2365683,27957
3/2/2021,597.78,610.94,588.51,597.59,1388745,27466
2/2/2021,572.02,594.35,568.78,588.6,911613,20710
1/2/2021,551.16,570.59,539.43,568.48,425717,8427
29-01-2021,564.7,567.79,540.56,543.01,1203253,20878
28-01-2021,551.75,565.34,551.75,560.48,1066535,7253
27-01-2021,566.37,570.89,551.94,560.24,625208,14949
25-01-2021,573.24,574.72,559.11,570.69,428921,6378
22-01-2021,575.21,575.21,562.35,566.22,401238,5339
21-01-2021,588.95,592.97,563.97,570.25,761939,16556
20-01-2021,581.49,591.4,578.25,585.22,600759,11526
19-01-2021,580.51,586.4,575.89,581.59,246792,4025
18-01-2021,591.89,592.38,573.34,575.89,447591,8267
15-01-2021,596.95,598.76,583.35,591.4,1249744,23095
14-01-2021,573.14,573.78,559.7,569.51,1293773,12967
13-01-2021,577.17,590.71,556.26,567.6,3064460,58588
12/1/2021,539.77,558.96,535.06,555.33,700959,12067
11/1/2021,532.8,544.19,531.62,537.02,1130775,15044
8/1/2021,537.91,539.87,527.21,530.3,874634,16414
7/1/2021,521.76,544.19,517.44,535.26,2267177,41177
6/1/2021,506.64,521.91,504.29,515.92,1173192,12518
5/1/2021,502.57,507.28,501.39,504.43,489561,10902
4/1/2021,507.08,510.81,502.32,507.62,390493,6764
1/1/2021,501.19,506.74,498.89,505.61,263094,4975
31-12-2020,506.45,508.9,497.27,499.92,367218,8045
30-12-2020,513.37,513.37,503.89,506.45,453614,7839
29-12-2020,512.34,515.33,505.61,510.67,356338,4591
28-12-2020,510.42,517.24,507.38,511.94,354822,5024
24-12-2020,509.49,513.32,500.95,507.53,1331798,25334
23-12-2020,492.26,500.02,489.32,498,391110,4769
22-12-2020,482.94,495.7,476.66,491.04,1438487,14831
21-12-2020,500.61,501.83,471.5,481.12,605895,10252
18-12-2020,505.42,505.42,495.99,501.19,234589,3935
17-12-2020,508.56,512.97,502.57,505.42,479739,7185
16-12-2020,495.11,508.8,492.75,506.59,1110451,18841
15-12-2020,498.45,498.45,488.83,494.96,307698,4281
14-12-2020,497.71,502.37,491.97,493.69,357610,5940
11/12/2020,498.64,498.89,487.94,494.77,662085,11725
10/12/2020,493.73,499.33,484.9,495.89,436235,5325
9/12/2020,495.26,497.51,489.96,493.73,358620,4694
8/12/2020,502.57,506.69,490.45,494.18,587397,7925
7/12/2020,487.85,500.61,486.27,499.58,1263343,22633
4/12/2020,477.39,488.43,474.45,484.8,1658651,31479
3/12/2020,477.05,479.01,465.47,471.11,1352258,12339
2/12/2020,474.99,478.86,465.27,475.97,1142434,7738
1/12/2020,455.7,473.32,452.07,470.52,1193152,25836
27-11-2020,461.05,463.94,453.59,454.77,223603,4299
26-11-2020,466.25,466.25,452.26,459.67,276711,4552
25-11-2020,468.12,469.1,450.4,455.4,607838,7020
24-11-2020,471.16,472.48,462.77,465.42,242879,4280
23-11-2020,478.86,479.01,466.35,468.26,274929,4935
20-11-2020,461.83,476.61,456.48,474.59,742560,17009
19-11-2020,467.23,472.43,458.5,459.97,571755,13580
18-11-2020,472.83,475.92,462.32,469.69,538265,14718
17-11-2020,480.97,485.54,472.63,475.67,343380,6429
14-11-2020,478.03,478.03,470.62,472.53,237380,8785
13-11-2020,469.2,469.24,461.2,467.08,967014,5782
12/11/2020,468.21,474.4,466.35,470.81,373438,4576
11/11/2020,460.07,472.29,455.65,469.54,937635,18779
10/11/2020,466.15,466.15,456.43,457.81,596130,12092
9/11/2020,450.94,466.01,444.66,463.21,502963,9067
6/11/2020,450.55,451.87,440.58,441.47,403159,9774
5/11/2020,446.86,453.44,444.12,448.97,183355,3642
4/11/2020,445.64,447.06,438.96,444.36,931665,10575
3/11/2020,448.68,451.53,439.16,446.18,779384,15798
2/11/2020,426.89,451.53,426.64,449.12,602408,10375
30-10-2020,444.95,444.95,422.77,425.61,1134694,20154
29-10-2020,440.53,448.53,436.9,442.5,483513,9308
28-10-2020,438.18,478.81,435.04,443.13,3906544,52155
27-10-2020,426.5,430.62,419.67,425.02,540949,12171
26-10-2020,427.58,431.31,420.17,426.05,318839,5179
23-10-2020,425.02,429.24,419.43,426.35,826257,19385
22-10-2020,411.13,424.04,410.25,422.72,2264904,21718
21-10-2020,398.42,412.75,396.56,411.33,497244,8244
20-10-2020,389.98,405.59,389.69,397.39,615528,8957
19-10-2020,397.1,397.1,386.79,389.93,384499,6144
16-10-2020,396.02,399.55,391.06,394.15,548030,12638
15-10-2020,405.74,407.75,387.82,391.8,2217563,37152
14-10-2020,408.34,411.67,403.82,405.74,506859,12641
13-10-2020,412.26,419.48,405.64,407.7,1110089,23753
12/10/2020,423.21,423.21,404.46,407.6,275901,5940
9/10/2020,419.13,426.94,415.65,417.32,824870,18574
8/10/2020,418.15,427.23,411.53,416.68,792595,17856
7/10/2020,419.23,423.65,413.25,414.72,510658,12644
6/10/2020,420.12,421.59,415.45,418.89,351405,7174
5/10/2020,424.88,429.44,415.21,416.53,710532,15796
1/10/2020,420.02,426.45,416.34,424.39,397545,6260
30-09-2020,430.03,432.19,410.55,413.15,1262639,10111
29-09-2020,437.78,437.78,421.69,427.43,435807,8415
28-09-2020,437.78,439.36,426.01,435.23,722884,14698
25-09-2020,421.1,436.75,414.62,431.6,822897,12837
24-09-2020,418.74,425.47,407.31,411.13,1417577,35036
23-09-2020,461.34,461.34,416.14,425.91,2554302,64922
22-09-2020,458.99,469.54,452.12,462.37,772050,17936
21-09-2020,487.26,487.26,452.85,459.23,1021403,28735
18-09-2020,474.1,488.68,466.84,487.55,1200831,9724
17-09-2020,472.14,476.07,465.37,470.03,296663,5307
16-09-2020,478.72,481.46,471.6,472.78,486046,12220
15-09-2020,465.91,478.52,461.39,476.75,1122006,23657
14-09-2020,486.77,488.83,459.87,465.91,1882740,47194
11/9/2020,488.83,493.29,479.75,482.59,661786,17990
10/9/2020,499.43,499.43,482.25,488.39,1094064,19229
9/9/2020,485.29,497.37,482.45,495.21,1015683,12335
8/9/2020,507.28,507.28,484.9,488.73,1043439,14224
7/9/2020,516.65,517.39,500.8,505.71,393374,7133
4/9/2020,520.34,527.4,510.03,513.46,651212,18884
3/9/2020,540.65,542.62,525.83,528.24,396560,7208
2/9/2020,541.83,548.65,535.35,540.31,1209706,24103
1/9/2020,507.48,544.83,504.58,536.68,3316505,58949
31-08-2020,510.42,512.43,499.38,504.48,1314655,24949
28-08-2020,504.34,519.75,502.13,513.91,581912,8266
27-08-2020,505.32,508.85,499.43,501.59,656839,14174
26-08-2020,517.29,517.29,503.01,505.07,702578,8811
25-08-2020,523.18,526.13,516.31,518.86,584833,11525
24-08-2020,510.42,522.5,499.13,517.49,593765,9251
21-08-2020,519.26,519.65,508.07,510.42,788876,9958
20-08-2020,520.29,523.72,513.46,515.82,1055613,13258
19-08-2020,519.65,529.86,517.49,526.23,1080877,13782
18-08-2020,517.29,519.21,510.52,517.1,535369,5950
17-08-2020,523.18,523.18,508.56,511.8,971803,19445
14-08-2020,532.56,532.56,515.43,519.16,972626,19634
13-08-2020,527.99,538.05,514.3,525.78,1282260,30595
12/8/2020,541.1,550.47,535.6,538.45,845058,14867
11/8/2020,550.47,550.47,540.16,541.1,523509,3444
10/8/2020,552.14,554.64,544.78,548.07,720980,8273
7/8/2020,543.3,552.63,541.83,550.27,298285,6631
6/8/2020,552.14,552.14,542.81,545.27,321749,3579
5/8/2020,540.07,549.98,536.53,548.56,344094,5350
4/8/2020,537.91,542.86,534.96,538.69,303607,4461
3/8/2020,541.39,545.81,536.43,537.17,307688,7495
31-07-2020,540.95,548.7,536.38,544.63,528109,8729
30-07-2020,566.37,568.33,533.39,542.67,1961497,31401
29-07-2020,555.57,558.67,550.13,555.92,727234,11792
28-07-2020,550.47,563.03,544.83,554.25,420055,5616
27-07-2020,547.72,553.12,534.22,549,591926,12186
24-07-2020,554.59,556.6,545.17,549.49,329748,6454
23-07-2020,559.5,565.05,553.86,556.65,870853,10323
22-07-2020,557.54,564.85,552.63,559.01,653165,9167
21-07-2020,567.84,573.05,556.02,557.29,455552,6933
20-07-2020,558.52,571.82,557.1,565.14,908724,14284
17-07-2020,553.56,563.23,551.7,556.9,465565,6286
16-07-2020,554.59,556.9,543.3,552.24,630567,12010
15-07-2020,578.94,578.94,549.39,553.76,652407,11308
14-07-2020,575.21,585.61,568.04,578.25,1110186,15070
13-07-2020,564.41,578.25,559.5,575.94,502298,7611
10/7/2020,557.19,568.19,555.57,564.11,3230509,15053
9/7/2020,552.63,559.75,550.18,558.37,255685,4148
8/7/2020,562.35,563.03,549,550.91,301815,5456
7/7/2020,568.33,571.77,555.57,556.7,314023,6768
6/7/2020,578.05,578.54,564.36,565.88,642840,9864
3/7/2020,550.42,572.21,550.42,570.4,1222478,23722
2/7/2020,555.28,556.26,547.23,548.21,216498,4127
1/7/2020,563.43,563.43,547.87,549.49,357451,5965
30-06-2020,562.45,566.32,547.57,549.34,489206,9557
29-06-2020,549.98,558.32,541.05,556.8,276083,4837
26-06-2020,549.68,555.87,547.48,549.98,372786,7043
25-06-2020,539.92,553.12,539.87,549,523357,9923
24-06-2020,574.13,574.13,544.78,547.18,355185,6932
23-06-2020,571.48,573.78,564.16,567.79,268334,4489
22-06-2020,565.39,577.07,559.89,569.86,589438,7780
19-06-2020,552.63,567.3,551.01,560.92,332556,5871
18-06-2020,551.26,562.3,547.87,550.47,762557,13920
17-06-2020,537.71,554.99,531.77,553.12,470268,7684
16-06-2020,545.76,549,527.11,534.76,596160,15863
15-06-2020,547.67,553.32,539.03,540.7,440945,8372
12/6/2020,533.98,551.65,530.05,549.59,637053,12937
11/6/2020,561.41,563.13,536.68,541.44,900061,17208
10/6/2020,559.55,565.39,552.92,556.8,474220,9944
9/6/2020,569.32,580.85,555.57,557.14,462101,9085
8/6/2020,579.08,582.76,568.87,573.98,838800,12453
5/6/2020,579.13,579.13,557.24,574.13,1513499,29051
4/6/2020,543.35,574.22,539.67,562.59,818083,15664
3/6/2020,556.07,557.14,539.57,541.54,507222,9265
2/6/2020,552.73,561.56,546,547.72,863673,18414
1/6/2020,549.68,551.26,540.07,548.75,800454,14461
29-05-2020,546.74,553.61,533.98,542.22,4877808,20966
28-05-2020,555.08,557.44,545.95,552.34,435791,6524
27-05-2020,550.72,554.99,543.8,552.63,684764,12937
26-05-2020,562.94,565.39,547.38,548.85,172648871,103066
22-05-2020,584.53,586.2,576.29,582.08,411401,5680
21-05-2020,579.23,593.51,574.52,583.3,545049,8553
20-05-2020,592.87,600.43,577.81,583.11,1168387,19277
19-05-2020,548.7,591.89,546.45,588.11,2110314,30900
18-05-2020,547.72,548.85,525.19,528.24,500496,8352
15-05-2020,537.61,546.74,530.05,543.89,275729,4498
14-05-2020,541.34,552.19,525.19,529.71,309771,7652
13-05-2020,559.35,559.35,539.28,545.51,458271,9491
12/5/2020,525.15,553.32,521.22,549.34,598958,10062
11/5/2020,525.15,538.3,523.18,526.23,280942,5529
8/5/2020,529.91,535.8,518.77,520.24,312522,5730
7/5/2020,536.73,536.73,514.94,518.08,327050,5634
6/5/2020,523.18,541.19,521.02,535.99,726696,12042
5/5/2020,530,543.3,516.36,518.13,856677,14627
4/5/2020,500.61,530.1,489.81,522.5,975688,16297
30-04-2020,494.42,506.3,486.52,504.88,434683,7993
29-04-2020,484.7,489.22,478.57,487.11,194428,4863
28-04-2020,487.85,487.85,475.13,476.75,1348453,4518
27-04-2020,490.3,492.75,482.64,485.44,337723,4537
24-04-2020,484.95,489.81,475.82,485.24,191326,3640
23-04-2020,494.13,497.76,482.1,486.52,502996,3807
22-04-2020,503.11,506.5,483.23,492.02,359609,7259
21-04-2020,471.16,494.62,470.18,491.62,377661,10697
20-04-2020,497.32,497.66,478.27,481.37,478744,4769
17-04-2020,503.55,503.55,489.22,493,306709,5990
16-04-2020,495.7,503.45,487.8,491.23,340093,7933
15-04-2020,520.24,526.13,495.8,500.56,816687,20038
13-04-2020,481.96,511.21,481.96,502.32,940396,15222
9/4/2020,459.38,482.94,459.38,480.04,260386,6063
8/4/2020,461.83,481.91,444.95,453.1,343102,7555
7/4/2020,424.04,464.68,424.04,461.39,613588,13923
3/4/2020,415.21,421.74,408.04,416.14,363451,7922
1/4/2020,434.84,434.84,405,413.34,468249,7491
31-03-2020,429.93,438.77,416.29,432.48,3585299,10138
30-03-2020,439.75,440.97,419.58,421.34,720871,5594
27-03-2020,466.25,466.25,429.39,440.63,1177417,11150
26-03-2020,426.01,484.95,412.85,469.2,418641,9661
25-03-2020,392.63,429.74,392.63,421.83,209189,6086
24-03-2020,406.37,427.53,393.32,396.61,338869,6203
23-03-2020,412.26,461.34,392.29,398.33,361986,10005
20-03-2020,441.61,463.45,428.95,453.39,547681,13809
19-03-2020,402.64,443.04,374.03,436.7,1189208,33106
18-03-2020,451.53,469.59,401.76,418.35,1518565,20811
17-03-2020,456.09,471.85,436.21,445.74,595268,18973
16-03-2020,471.85,483.53,448.19,456.09,531864,14823
13-03-2020,424.04,501.98,411.28,485.1,575082,11159
12/3/2020,474.1,474.1,450.99,456.39,452629,9370
11/3/2020,485.34,499.13,479.16,484.61,478287,13474
9/3/2020,505.42,505.42,482.15,487.11,320372,9090
6/3/2020,515.33,515.33,502.37,509.59,216750,3311
5/3/2020,511.4,521.22,507.23,517.49,857081,5514
4/3/2020,514.2,522.89,498.4,507.18,318708,4599
3/3/2020,515.23,523.18,505.02,511.6,262551,3780
2/3/2020,524.31,526.08,502.77,509,314616,4837
28-02-2020,518.27,518.27,504.04,514.4,271678,5541
27-02-2020,525.15,526.13,517.15,522,1097188,14738
26-02-2020,525.15,529.56,510.86,526.57,533238,5420
25-02-2020,521.22,527.65,521.07,525.49,142800,4199
24-02-2020,533.88,533.88,517.34,520.04,190883,3345
20-02-2020,532.02,541.83,528.58,535.45,287971,5087
19-02-2020,539.77,543.16,529.27,533.34,291407,4792
18-02-2020,553.61,558.13,527.75,537.66,1172749,8686
17-02-2020,553.86,558.13,546.45,554.59,554738,8231
14-02-2020,533.59,556.95,524.65,554.69,1274020,17985
13-02-2020,534.96,534.96,522.2,529.86,94151,3150
12/2/2020,525.19,532.11,525.15,529.61,67293,1877
11/2/2020,528.68,534.81,523.03,524.61,172580,5872
10/2/2020,530.05,533.73,526.57,528.58,158971,4546
7/2/2020,538.1,538.49,528.34,529.66,167257,2830
6/2/2020,523.77,542.67,523.77,536.68,474157,6705
5/2/2020,509.54,527.84,506.15,523.67,1083266,10765
4/2/2020,505.96,513.17,494.62,509.54,316810,5578
3/2/2020,486.42,503.75,486.37,500.9,318824,6957
1/2/2020,488.63,491.82,474.79,488.19,226329,4290
31-01-2020,478.08,489.96,477.83,487.55,300922,6629
30-01-2020,485.88,485.88,471.26,480.53,240325,5190
29-01-2020,483.92,492.21,479.5,481.02,420065,8038
28-01-2020,505.81,505.81,477,481.86,1960852,19435
27-01-2020,512.78,514.35,502.13,504.83,298755,11020
24-01-2020,510.52,517.49,504.73,514.4,396315,18096
23-01-2020,506.5,516.31,503.16,513.96,588877,5286
22-01-2020,505.51,514.35,497.81,504.88,443446,6967
21-01-2020,499.72,505.51,495.11,501.93,1504760,14648
20-01-2020,492.66,503.26,484.95,499.87,956856,20996
17-01-2020,461.44,494.32,461.44,490.79,1297445,24181
16-01-2020,459.92,467.97,459.92,465.32,401550,8899
15-01-2020,459.38,463.16,456.43,459.13,142169,2394
14-01-2020,458.4,463.89,458.4,460.8,2765607,7144
13-01-2020,447.89,461.59,446.03,460.21,276723,3905
10/1/2020,457.27,457.32,445.83,448.78,636656,10521
9/1/2020,462.32,465.32,446.91,451.38,622716,10606
8/1/2020,427.38,451.92,427.38,450.5,387978,5744
7/1/2020,445.64,446.82,434.94,437.15,102581,1895
6/1/2020,448.58,448.97,436.66,441.22,200439,2943
3/1/2020,446.62,450.69,443.38,446.62,147522,1942
2/1/2020,445.64,450.89,445.29,446.62,125575,1688
1/1/2020,449.56,451.77,441.51,444.95,178352,2266
31-12-2019,452.16,453.93,446.13,447.4,174810,2535
30-12-2019,448.88,456.19,446.91,452.02,293710,4879
27-12-2019,440.63,448.58,440.48,446.91,174622,3683
26-12-2019,446.91,448.34,437.24,438.91,275554,4255
24-12-2019,446.62,451.87,444.31,448.93,334666,4185
23-12-2019,437.83,450.55,437.83,446.28,325802,4707
20-12-2019,441.61,451.58,437.54,445.15,537431,8044
19-12-2019,428.85,447.99,422.62,440.24,463044,7311
