Date,Open,High,Low,Close,Adj Close,Volume
2007-02-15,316.250000,325.000000,306.274994,323.062012,206.699646,3673556
2007-02-19,325.350006,329.674988,323.799988,327.450012,209.507065,4738696
2007-02-20,328.475006,330.950012,323.750000,324.888000,207.867950,5400148
2007-02-21,325.000000,327.937988,320.000000,320.962006,205.356049,3938188
2007-02-22,325.000000,328.100006,321.500000,323.575012,207.027847,6939112
2007-02-23,323.750000,324.875000,318.250000,319.337006,204.316299,3167688
2007-02-26,318.000000,323.462006,308.125000,321.524994,205.716278,4677684
2007-02-27,313.500000,323.549988,313.500000,316.037994,202.205536,4709968
2007-02-28,308.250000,311.237000,293.000000,298.350006,190.888458,9347956
2007-03-01,300.000000,317.000000,297.600006,313.662994,200.686020,7858564
2007-03-02,313.700012,315.000000,300.250000,302.138000,193.312195,5311752
2007-03-05,297.500000,299.750000,287.500000,288.888000,184.834641,5120880
2007-03-06,302.500000,333.750000,290.274994,299.312012,191.504074,3623920
2007-03-07,300.500000,306.174988,289.350006,297.950012,190.632629,4440632
2007-03-08,297.500000,307.424988,297.500000,304.600006,194.887405,2274988
2007-03-09,307.075012,308.250000,299.500000,303.037994,193.888031,3232148
2007-03-12,306.174988,313.424988,302.750000,308.750000,197.542587,3636936
2007-03-13,306.375000,317.225006,300.024994,316.350006,202.405151,2032088
2007-03-14,306.250000,310.475006,301.250000,303.388000,194.111908,3824948
2007-03-15,307.500000,312.750000,307.000000,308.575012,197.430695,3823288
2007-03-16,310.350006,314.462006,303.787994,309.412994,197.966797,4224284
2007-03-19,304.075012,316.187988,300.450012,315.225006,201.685379,1213696
2007-03-20,315.000000,319.125000,312.000000,313.250000,200.421768,2775592
2007-03-21,315.250000,317.350006,310.000000,316.750000,202.661072,1970036
2007-03-22,319.250000,326.750000,319.250000,325.763000,208.427811,4125592
2007-03-23,328.000000,330.000000,320.000000,322.049988,206.052094,5265296
2007-03-26,321.250000,324.674988,313.812012,315.337006,201.757111,6098736
2007-03-28,317.475006,317.475006,298.513000,300.250000,192.104172,8818048
2007-03-29,297.237000,314.200012,297.237000,312.087006,199.677734,10266624
2007-03-30,312.087006,313.700012,305.062012,308.462006,197.358414,2807056
2007-04-02,302.500000,305.000000,296.250000,297.299988,190.216736,3875896
2007-04-03,298.750000,304.200012,297.000000,300.662994,192.368515,3256852
2007-04-04,304.500000,306.174988,297.600006,299.600006,191.688385,2402496
2007-04-05,299.862000,301.500000,296.524994,298.549988,191.016495,2533992
2007-04-09,300.125000,306.687988,300.125000,304.299988,194.695450,2284524
2007-04-10,304.299988,306.250000,298.837006,299.337006,191.520050,3480240
2007-04-11,301.350006,302.362000,296.750000,297.638000,190.433044,3826336
2007-04-12,297.000000,302.250000,293.000000,300.237000,192.095840,3694956
2007-04-13,302.500000,317.100006,298.500000,315.500000,201.861328,9778848
2007-04-16,321.000000,326.475006,317.562012,320.062012,204.780243,9986220
2007-04-17,321.424988,328.750000,309.500000,312.562012,199.981567,10464964
2007-04-18,313.500000,316.250000,310.250000,311.875000,199.542038,2853584
2007-04-19,307.500000,312.000000,301.274994,310.725006,198.806274,3164652
2007-04-20,313.000000,316.987000,312.524994,314.412994,201.165939,2870752
2007-04-23,313.750000,317.450012,311.250000,311.950012,199.589966,2265224
2007-04-24,311.000000,315.500000,304.750000,306.212006,195.918793,6922516
2007-04-25,306.250000,306.725006,302.000000,305.337006,195.358978,21752404
2007-04-26,306.750000,312.399994,305.000000,310.100006,198.406372,5941756
2007-04-27,308.750000,309.125000,304.312012,308.625000,197.462708,4805284
2007-04-30,310.263000,317.475006,301.250000,316.500000,202.501114,3888052
2007-05-03,318.700012,323.700012,318.138000,322.549988,206.372009,6643028
2007-05-04,324.750000,332.475006,317.250000,318.263000,203.629181,7101200
2007-05-07,320.500000,321.225006,316.287994,318.225006,203.604874,5553328
2007-05-08,317.500000,320.000000,314.312012,316.638000,202.589432,8191004
2007-05-09,325.000000,325.000000,306.250000,309.875000,198.262421,4699828
2007-05-10,311.250000,322.475006,306.500000,307.424988,196.694870,3044200
2007-05-11,312.500000,314.750000,302.500000,313.138000,200.350159,3867656
2007-05-14,319.625000,319.625000,311.524994,312.562012,199.981567,1260376
2007-05-15,315.000000,315.000000,306.250000,309.513000,198.030807,4203120
2007-05-16,316.250000,316.250000,302.638000,306.049988,195.815140,6523616
2007-05-17,308.274994,313.424988,307.500000,312.500000,199.941971,2931260
2007-05-18,314.987000,319.000000,312.500000,313.212006,200.397476,2921004
2007-05-21,317.500000,317.500000,307.500000,309.263000,197.870819,2856844
2007-05-22,309.375000,311.000000,305.263000,307.662994,196.847183,6160224
2007-05-23,310.375000,310.375000,306.274994,308.350006,197.286652,1271812
2007-05-24,312.500000,312.500000,305.250000,306.187988,195.903442,4552804
2007-05-25,305.237000,308.750000,302.000000,307.487000,196.734558,5244168
2007-05-28,312.500000,312.500000,305.888000,306.375000,196.023041,2585172
2007-05-29,306.225006,308.750000,305.000000,307.787994,196.927124,2967280
2007-05-30,312.500000,312.500000,302.549988,303.912994,194.447876,2600056
2007-05-31,307.250000,307.250000,300.000000,302.087006,193.279541,5176492
2007-06-01,307.274994,307.274994,302.787994,304.674988,194.935287,1728988
2007-06-04,307.000000,312.500000,300.500000,302.024994,193.239944,1853384
2007-06-05,304.450012,304.450012,300.000000,302.013000,193.232162,1751600
2007-06-06,303.750000,304.250000,294.549988,300.087006,191.999908,3832020
2007-06-07,300.000000,303.600006,291.325012,301.750000,193.063843,2008940
2007-06-08,301.625000,307.625000,297.500000,305.024994,195.159302,6019076
2007-06-11,309.138000,309.850006,304.513000,305.337006,195.358978,2648136
2007-06-12,302.500000,307.500000,300.000000,304.337006,194.719101,1402072
2007-06-13,304.750000,305.000000,298.325012,300.812012,192.463760,1768488
2007-06-14,302.500000,305.000000,300.325012,301.138000,192.672348,4176068
2007-06-15,305.000000,305.000000,295.000000,296.100006,191.999268,4983152
2007-06-18,298.250000,298.750000,290.000000,290.649994,188.465332,2874456
2007-06-19,291.274994,291.375000,285.825012,290.000000,188.043884,3495436
2007-06-20,290.250000,293.250000,285.250000,286.750000,185.936478,4024968
2007-06-21,286.250000,287.700012,282.500000,286.399994,185.709579,3043728
2007-06-22,286.250000,288.750000,283.625000,284.987000,184.793304,2677304
2007-06-25,284.987000,287.500000,279.687988,281.437988,182.492065,2803776
2007-06-26,282.750000,285.000000,279.462006,280.437988,181.843567,2832744
2007-06-27,282.475006,284.674988,281.000000,283.287994,183.691650,2956696
2007-06-28,285.987000,285.987000,281.250000,284.212006,184.290817,4342792
2007-06-29,285.250000,289.000000,285.013000,287.337006,186.317047,3004456
2007-07-02,288.250000,288.250000,282.750000,283.612000,183.901733,1477152
2007-07-03,287.500000,287.500000,281.000000,281.899994,182.791656,1829368
2007-07-04,282.000000,285.000000,279.000000,279.412994,181.178986,2415464
2007-07-05,282.049988,282.049988,275.200012,277.912994,180.206284,3179204
2007-07-06,278.750000,291.225006,275.024994,289.662994,187.825394,7605684
2007-07-09,292.100006,295.600006,291.250000,294.187988,190.759476,5359768
2007-07-10,296.250000,300.000000,292.000000,295.787994,191.797012,7492968
2007-07-11,295.500000,296.250000,275.000000,287.225006,186.244461,6062124
2007-07-12,288.750000,292.250000,283.500000,290.638000,188.457565,5763944
2007-07-13,309.024994,315.375000,282.562012,284.000000,184.153290,5784648
2007-07-16,283.750000,284.500000,278.500000,282.075012,182.905090,3990240
2007-07-17,293.950012,293.950012,287.500000,288.937988,187.355240,6164688
2007-07-18,289.250000,292.500000,286.837006,291.662994,189.122223,4371180
2007-07-19,291.750000,296.250000,291.375000,295.549988,191.642624,4075512
2007-07-20,297.250000,297.487000,291.850006,293.975006,190.621368,3744932
2007-07-23,292.450012,298.750000,290.524994,297.737000,193.060760,4716456
2007-07-24,297.475006,298.000000,291.750000,292.975006,189.972916,3127176
2007-07-25,292.000000,292.750000,286.250000,287.049988,186.131042,2670172
2007-07-26,288.750000,302.500000,286.274994,297.274994,192.761215,6002804
2007-07-27,290.000000,293.750000,281.500000,288.250000,188.814575,3203236
2007-07-30,287.500000,292.500000,282.562012,284.112000,186.104095,1835848
2007-07-31,287.750000,290.500000,282.500000,289.075012,189.354950,3218540
2007-08-01,286.250000,286.250000,277.750000,278.787994,182.616592,4382172
2007-08-02,280.000000,281.125000,272.500000,273.787994,179.341446,1912008
2007-08-03,278.500000,278.500000,270.875000,274.225006,179.627686,1993184
2007-08-06,272.500000,279.500000,268.500000,274.862000,180.044922,2737548
2007-08-07,278.274994,279.450012,273.524994,277.325012,181.658325,2985212
2007-08-08,287.500000,292.250000,279.500000,288.149994,188.749100,4055164
2007-08-09,290.000000,297.212006,283.799988,286.424988,187.619110,5074436
2007-08-10,278.750000,288.375000,270.100006,286.125000,187.422653,6290560
2007-08-13,287.500000,287.500000,281.287994,283.625000,185.785095,1205524
2007-08-14,283.750000,285.000000,280.000000,282.562012,185.088776,1222796
2007-08-16,275.000000,279.899994,271.250000,272.000000,178.170197,6663120
2007-08-17,272.000000,273.250000,259.799988,264.037994,172.954788,6901104
2007-08-20,270.875000,274.850006,262.774994,263.888000,172.856552,4386844
2007-08-21,269.125000,269.125000,251.125000,253.811996,166.256393,4363364
2007-08-22,255.000000,258.174988,249.000000,256.475006,168.000748,3826620
2007-08-23,258.000000,262.000000,251.000000,251.975006,165.053055,3113748
2007-08-24,253.750000,256.625000,249.875000,254.600006,166.772552,1926972
2007-08-27,256.237000,259.700012,255.011993,256.625000,168.099030,2666856
2007-08-28,259.000000,259.750000,252.750000,257.187988,168.467834,2263504
2007-08-29,255.000000,259.950012,250.250000,257.899994,168.934189,3196688
2007-08-30,260.500000,264.750000,256.250000,261.500000,171.292328,7003172
2007-08-31,263.000000,267.424988,261.750000,266.087006,174.296982,2377496
2007-09-03,267.500000,268.750000,263.350006,265.312012,173.789368,2496264
2007-09-04,266.250000,271.924988,265.250000,266.524994,174.583862,2182756
2007-09-05,266.750000,270.737000,266.274994,268.087006,175.607101,3516964
2007-09-06,266.250000,270.250000,265.250000,269.500000,176.532593,1871860
2007-09-07,269.250000,271.125000,267.500000,269.062012,176.245743,1691576
2007-09-10,269.062012,269.062012,261.000000,261.812012,171.496689,2201060
2007-09-11,273.612000,273.612000,255.000000,255.837006,167.582825,3386556
2007-09-12,257.500000,259.437988,253.375000,253.899994,166.314041,2344104
2007-09-13,256.225006,258.750000,252.600006,257.700012,168.803253,2153072
2007-09-14,262.500000,262.500000,254.524994,255.613007,167.436157,1900228
2007-09-17,256.250000,257.950012,248.925003,249.412994,163.374908,5086176
2007-09-18,249.250000,251.925003,248.250000,250.613007,164.160950,4942808
2007-09-19,256.250000,258.424988,254.300003,255.761993,167.533676,4642668
2007-09-20,255.000000,255.524994,249.300003,250.511993,164.094803,2355156
2007-09-21,247.750000,256.250000,244.500000,254.449997,166.674332,7928660
2007-09-24,255.000000,257.500000,250.050003,251.811996,164.946335,3595068
2007-09-25,252.500000,253.500000,249.050003,250.425003,164.037781,5400496
2007-09-26,252.500000,262.200012,251.250000,260.187988,170.432938,8340892
2007-09-27,262.500000,266.875000,261.750000,265.625000,173.994324,8602140
2007-09-28,256.250000,270.000000,256.250000,265.037994,173.609848,6249532
2007-10-01,265.250000,265.250000,255.750000,260.412994,170.580292,2176580
2007-10-03,262.500000,273.750000,262.475006,269.799988,176.729156,5122872
2007-10-04,271.250000,271.250000,263.500000,269.825012,176.745529,4359804
2007-10-05,269.825012,269.825012,264.325012,268.200012,175.681061,1744048
2007-10-08,270.263000,274.700012,265.549988,269.587006,176.589539,2662144
2007-10-09,270.000000,276.200012,268.825012,273.737000,179.308029,3707640
2007-10-10,276.174988,282.562012,274.600006,281.375000,184.311203,3983236
2007-10-11,283.750000,283.850006,265.000000,268.000000,175.550125,5598340
2007-10-12,263.000000,268.750000,257.575012,265.875000,174.158173,4912920
2007-10-15,267.500000,272.912994,264.937988,268.537994,175.902405,6871600
2007-10-16,275.000000,278.750000,265.250000,267.100006,174.960571,7060528
2007-10-17,265.000000,278.750000,250.000000,273.674988,179.267410,6924440
2007-10-18,283.750000,287.475006,269.325012,280.962006,184.040680,13645436
2007-10-19,286.962006,287.500000,270.600006,277.212006,181.584305,8094132
2007-10-22,279.250000,279.250000,266.274994,267.987000,177.462051,3836808
2007-10-23,267.000000,275.000000,264.750000,265.899994,176.080048,5862364
2007-10-24,275.000000,275.000000,260.825012,262.000000,173.497437,4100988
2007-10-25,264.750000,265.000000,259.537994,262.399994,173.762329,4925272
2007-10-26,262.500000,271.000000,260.549988,267.825012,177.354782,2960060
2007-10-29,272.250000,272.500000,265.350006,267.000000,176.808456,3536052
2007-10-30,268.000000,268.750000,260.075012,262.125000,173.580200,3145804
2007-10-31,261.750000,265.924988,254.250000,259.500000,171.841934,47216528
2007-11-01,263.750000,263.750000,254.875000,255.761993,169.366577,5518404
2007-11-02,252.500000,257.500000,250.750000,255.300003,169.060638,3494680
2007-11-05,255.250000,257.700012,251.311996,252.824997,167.421722,1876468
2007-11-06,253.750000,254.949997,250.000000,251.074997,166.262848,2198988
2007-11-07,251.274994,252.287994,246.524994,249.261993,165.062241,3504016
2007-11-08,247.524994,249.949997,245.000000,247.412994,163.837921,2686964
2007-11-12,246.311996,246.311996,240.000000,240.962006,159.566025,5280988
2007-11-13,240.962006,243.175003,231.662994,236.837006,156.834427,4697988
2007-11-14,240.000000,261.274994,240.000000,246.675003,163.349182,3588368
2007-11-15,247.750000,249.475006,242.500000,245.050003,162.273071,2295396
2007-11-16,245.000000,249.500000,241.787994,245.725006,162.720093,3666816
2007-11-19,240.024994,251.750000,240.024994,248.375000,164.474930,2943548
2007-11-20,247.250000,247.250000,239.524994,240.324997,159.144180,4111392
2007-11-21,240.324997,245.000000,234.000000,236.199997,156.412582,3337028
2007-11-22,242.425003,242.425003,233.750000,237.550003,157.306610,2402356
2007-11-23,238.125000,241.500000,237.438004,240.238007,159.086563,2273540
2007-11-26,245.000000,248.500000,242.500000,246.274994,163.084290,2234300
2007-11-27,247.625000,249.725006,242.524994,248.988007,164.880875,1503964
2007-11-28,250.000000,250.949997,242.500000,244.125000,161.660522,2927688
2007-11-29,250.000000,250.125000,238.750000,241.511993,159.930252,5029688
2007-11-30,241.511993,254.500000,241.511993,253.050003,167.570755,5334612
2007-12-03,254.000000,266.500000,252.600006,262.475006,173.812027,6516348
2007-12-04,262.475006,262.500000,256.263000,257.424988,170.467850,1783824
2007-12-05,257.500000,261.250000,255.125000,258.299988,171.047333,2069240
2007-12-06,260.000000,262.924988,257.799988,258.888000,171.436661,4163452
2007-12-07,260.000000,268.013000,256.562012,265.649994,175.914490,4805808
2007-12-10,267.524994,268.500000,257.500000,258.899994,171.444611,3864020
2007-12-11,262.250000,262.250000,256.312012,260.325012,172.388199,2907456
2007-12-12,257.049988,265.000000,256.524994,263.350006,174.391403,3718608
2007-12-13,262.424988,265.524994,256.924988,257.399994,170.451309,4645736
2007-12-14,253.824997,263.750000,253.824997,260.100006,172.239273,2720436
2007-12-17,268.100006,268.100006,251.250000,253.100006,167.603821,3203328
2007-12-18,252.500000,260.000000,250.824997,251.225006,166.362244,3845860
2007-12-19,253.000000,257.200012,252.000000,256.125000,169.606949,2671020
2007-12-20,257.375000,263.487000,255.750000,261.337006,173.058456,3036020
2007-12-24,270.000000,280.000000,262.500000,277.424988,183.711975,4655664
2007-12-26,278.750000,279.924988,271.537994,275.075012,182.155807,2905996
2007-12-27,276.274994,280.000000,271.638000,277.687988,183.886124,4008568
2007-12-28,275.000000,275.000000,265.000000,270.537994,179.151382,2196596
2007-12-31,270.750000,274.013000,263.000000,269.350006,178.364609,2156168
2008-01-01,269.250000,269.250000,263.000000,263.638000,174.582108,928388
2008-01-02,265.000000,265.250000,257.875000,262.500000,173.828522,2864924
2008-01-03,257.524994,261.250000,251.337006,252.761993,167.380020,5168280
2008-01-04,252.761993,255.725006,250.574997,251.300003,166.411835,2318868
2008-01-07,250.000000,252.199997,243.125000,243.899994,161.511536,3647344
2008-01-08,245.000000,248.000000,242.324997,246.962006,163.539230,3207732
2008-01-09,248.699997,251.500000,247.475006,249.074997,164.938446,2450128
2008-01-10,249.500000,252.375000,240.500000,245.412994,162.513489,3342376
2008-01-11,228.837006,251.000000,228.837006,247.438004,163.854431,2149188
2008-01-14,249.949997,249.949997,238.899994,240.287994,159.119705,4158864
2008-01-15,241.250000,242.000000,233.500000,235.000000,155.617905,2935588
2008-01-16,235.000000,241.675003,231.250000,236.238007,156.437759,3131956
2008-01-17,241.449997,241.500000,229.750000,230.675003,152.753891,6302096
2008-01-18,232.375000,235.000000,224.274994,225.800003,149.525665,4333816
2008-01-21,226.000000,226.175003,201.311996,207.761993,137.580841,4840032
2008-01-22,203.675003,247.500000,181.250000,200.061996,132.481857,6376872
2008-01-23,214.750000,222.500000,201.250000,217.988007,146.550125,5359120
2008-01-24,217.500000,222.000000,206.438004,210.811996,141.725800,2013336
2008-01-25,213.250000,224.425003,212.524994,221.149994,148.675827,2243116
2008-01-28,217.500000,217.500000,206.250000,213.574997,143.583313,2485660
2008-01-29,214.000000,221.149994,213.750000,216.925003,145.835480,3258712
2008-01-30,220.500000,223.000000,215.000000,217.462006,146.196472,3032856
2008-01-31,217.500000,222.500000,208.837006,218.438004,146.852600,5966956
2008-02-01,221.250000,235.274994,218.324997,232.375000,156.222305,4169520
2008-02-04,236.250000,247.250000,234.750000,243.912994,163.979126,3730520
2008-02-05,240.000000,243.750000,233.912994,238.761993,160.516113,1722872
2008-02-06,232.500000,232.500000,223.625000,226.524994,152.289444,4007952
2008-02-07,226.524994,226.524994,217.761993,219.761993,147.742722,2574652
2008-02-08,221.000000,231.250000,220.000000,224.600006,150.995209,2576820
2008-02-11,224.600006,233.000000,215.024994,226.524994,152.289444,3200988
2008-02-12,226.250000,231.250000,215.000000,216.162994,145.323151,5161328
2008-02-13,218.750000,224.250000,212.824997,217.238007,146.045944,2185376
2008-02-14,221.250000,225.000000,215.250000,218.449997,146.860718,2246480
2008-02-15,215.000000,221.761993,215.000000,218.175003,146.675812,2213044
2008-02-18,218.175003,218.750000,212.500000,213.300003,143.398376,1723160
2008-02-19,214.000000,221.000000,213.750000,218.863007,147.138351,1947288
2008-02-20,219.975006,223.662994,218.311996,221.524994,148.927948,3060624
2008-02-21,224.500000,232.750000,220.500000,228.662994,153.726746,3562052
2008-02-22,230.000000,230.225006,221.250000,225.136993,151.356293,2401516
2008-02-25,232.000000,232.250000,222.561996,225.188004,151.390518,3255460
2008-02-26,231.000000,231.000000,223.750000,224.600006,150.995209,4999584
2008-02-27,227.000000,228.712006,218.511993,219.386993,147.490646,2364056
2008-02-28,221.250000,222.500000,218.000000,220.225006,148.054001,5579004
2008-02-29,220.000000,222.925003,215.875000,219.350006,147.465744,3416480
2008-03-03,216.500000,217.175003,210.000000,212.149994,142.625290,3141328
2008-03-04,214.500000,217.500000,211.774994,214.699997,144.339600,3010532
2008-03-05,211.250000,220.699997,211.250000,218.824997,147.112747,2209348
2008-03-07,215.649994,216.524994,210.561996,211.537994,142.213852,1996828
2008-03-10,211.537994,213.500000,207.500000,208.412994,140.112976,2494168
2008-03-11,210.000000,210.000000,205.000000,205.875000,138.406738,4043520
2008-03-12,209.750000,212.500000,202.561996,205.886993,138.414734,1884412
2008-03-13,203.750000,203.750000,190.250000,194.925003,131.045197,3408600
2008-03-14,195.000000,203.225006,187.500000,200.962006,135.103760,2216056
2008-03-17,193.750000,199.425003,192.188004,197.962006,133.086899,1958904
2008-03-18,197.500000,207.199997,192.500000,204.425003,137.431900,3596080
2008-03-19,207.000000,210.000000,201.386993,202.863007,136.381729,4361924
2008-03-24,202.863007,209.375000,202.863007,205.925003,138.440308,3301984
2008-03-25,210.000000,224.962006,208.750000,219.125000,147.314499,2928896
2008-03-26,235.000000,235.000000,212.886993,219.587006,147.625122,2171768
2008-03-27,218.000000,219.000000,210.274994,213.125000,143.280762,6151152
2008-03-28,213.250000,218.675003,213.000000,217.761993,146.398178,3633696
2008-03-31,217.761993,217.761993,199.250000,202.613007,136.213699,4051860
2008-04-01,205.000000,213.225006,202.500000,208.087006,139.893829,2086728
2008-04-02,212.500000,217.250000,212.311996,212.811996,143.070328,1428844
2008-04-03,212.500000,223.000000,212.500000,221.350006,148.810318,3287172
2008-04-04,221.500000,222.475006,215.011993,218.225006,146.709381,2020844
2008-04-07,223.750000,230.024994,219.550003,226.024994,151.953232,3659528
2008-04-08,226.250000,226.750000,218.750000,221.837006,149.137741,4055352
2008-04-09,220.000000,223.000000,217.250000,219.061996,147.272110,1482600
2008-04-10,220.000000,229.912994,219.250000,224.886993,151.188187,2925932
2008-04-11,225.761993,231.250000,223.311996,227.000000,152.608719,2189264
2008-04-15,230.500000,246.250000,220.100006,243.537994,163.727020,5703772
2008-04-16,246.250000,250.500000,240.500000,242.975006,163.348465,6438768
2008-04-17,249.925003,252.500000,244.886993,250.225006,168.222549,3999556
2008-04-21,252.250000,258.750000,246.649994,248.350006,166.962051,3399296
2008-04-22,246.238007,246.238007,220.500000,221.800003,149.112823,13785196
2008-04-23,221.750000,226.425003,220.011993,222.287994,149.440887,6326156
2008-04-24,226.000000,226.225006,216.000000,222.688004,149.709824,15290096
2008-04-25,228.000000,228.000000,221.250000,222.324997,149.465790,6828568
2008-04-28,202.250000,224.000000,180.000000,220.425003,148.188477,6598136
2008-04-29,220.511993,232.500000,217.537994,227.636993,153.037018,16209848
2008-04-30,229.024994,233.938004,226.625000,230.250000,154.793655,9487980
2008-05-02,231.250000,240.500000,231.000000,235.938004,158.617615,5298780
2008-05-05,236.250000,237.375000,230.287994,231.863007,155.878021,3613764
2008-05-06,227.500000,237.500000,218.149994,234.261993,157.490875,3982796
2008-05-07,237.500000,244.975006,237.500000,241.688004,162.483246,12585540
2008-05-08,241.225006,241.250000,229.500000,236.750000,159.163513,10845832
2008-05-09,239.750000,239.750000,227.500000,229.250000,154.121368,4492296
2008-05-12,229.250000,233.712006,227.574997,231.725006,155.785263,3898508
2008-05-13,232.500000,235.350006,222.250000,226.261993,152.112579,4462876
2008-05-14,226.250000,244.738007,222.787994,242.787994,163.222733,9373188
2008-05-15,243.250000,250.500000,240.024994,246.188004,165.508545,7177896
2008-05-16,248.500000,248.500000,242.125000,245.261993,164.886002,3838648
2008-05-20,243.750000,247.500000,236.811996,239.024994,160.692947,4946904
2008-05-21,232.000000,242.000000,228.750000,241.274994,162.205627,3140184
2008-05-22,239.125000,246.375000,237.750000,240.287994,161.542114,5445200
2008-05-23,243.725006,244.925003,231.524994,233.100006,156.709671,5401384
2008-05-26,230.000000,240.725006,229.000000,238.863007,160.584030,5457272
2008-05-27,245.000000,248.500000,236.500000,242.225006,162.844299,5682072
2008-05-28,242.524994,253.811996,242.524994,252.363007,169.659927,5469588
2008-05-29,252.250000,257.087006,246.000000,248.662994,167.172440,8258940
2008-05-30,247.750000,262.250000,244.500000,259.787994,174.651566,15485284
2008-06-02,253.750000,264.350006,241.250000,245.962006,165.356567,7054764
2008-06-03,240.000000,247.500000,234.537994,243.787994,163.895050,4900256
2008-06-04,247.449997,247.449997,236.587006,239.188004,160.802536,3787856
2008-06-05,241.024994,249.199997,241.000000,245.462006,165.020447,5905256
2008-06-06,247.500000,249.662994,239.449997,241.550003,162.390442,4137784
2008-06-09,225.561996,241.225006,222.500000,228.524994,153.633926,6140140
2008-06-10,227.500000,229.750000,216.750000,219.750000,147.734680,6155372
2008-06-11,222.500000,227.500000,220.000000,222.587006,149.641953,4113368
2008-06-12,223.500000,225.600006,214.250000,222.061996,149.288971,2464004
2008-06-13,220.000000,230.475006,220.000000,227.399994,152.877625,6732432
2008-06-16,229.750000,232.000000,225.811996,227.699997,153.079346,6541784
2008-06-17,226.250000,231.750000,226.250000,230.324997,154.844086,3504824
2008-06-18,230.199997,230.250000,222.750000,225.225006,154.775360,6431336
2008-06-19,220.061996,224.500000,220.000000,222.000000,152.559128,3289068
2008-06-20,224.975006,224.975006,210.386993,215.962006,148.409760,8157760
2008-06-23,215.962006,219.863007,210.750000,214.613007,147.482773,3572312
2008-06-24,212.500000,216.925003,205.850006,211.100006,145.068634,9287176
2008-06-25,210.000000,221.250000,207.824997,219.199997,150.634933,5914196
2008-06-26,221.000000,224.500000,215.100006,220.337006,151.416275,7028316
2008-06-27,220.337006,220.337006,212.787994,216.375000,148.693634,6260948
2008-06-30,217.750000,219.500000,212.500000,214.550003,147.439438,3258044
2008-07-01,216.250000,218.000000,208.761993,211.925003,145.635544,5059616
2008-07-02,212.500000,222.000000,210.000000,219.125000,150.583435,8141112
2008-07-03,220.250000,220.250000,205.136993,214.162994,147.173492,4172528
2008-07-04,217.475006,217.511993,208.875000,211.125000,145.085754,3939584
2008-07-07,211.250000,216.000000,208.000000,213.061996,146.416885,1794132
2008-07-08,207.537994,211.250000,204.500000,207.550003,142.629028,3947624
2008-07-09,212.500000,222.488007,212.500000,219.188004,150.626694,3578548
2008-07-10,217.500000,222.250000,213.087006,217.100006,149.191772,3504368
2008-07-11,229.250000,235.750000,196.350006,199.649994,137.200150,5523784
2008-07-14,200.000000,200.000000,190.250000,191.962006,131.916962,4559896
2008-07-15,191.962006,196.613007,184.287994,187.662994,128.962631,4509844
2008-07-16,188.662994,193.412994,178.975006,182.024994,125.088203,5739900
2008-07-17,183.750000,196.725006,182.511993,195.811996,134.562637,10350716
2008-07-18,195.000000,200.500000,187.250000,198.462006,136.383743,8339496
2008-07-21,199.750000,203.750000,195.750000,203.199997,139.639694,3582068
2008-07-22,204.000000,210.988007,201.511993,207.962006,142.912155,4241164
